source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0007610,behavior,0.011159333522187455,True,"""The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity."" [GOC:ems, GOC:jl, ISBN:0395448956, PMID:20160973]",599,91,16,11686,0.17582417582417584,0.02671118530884808,query_1,['GO:0032501']
GO:BP,GO:0010634,positive regulation of epithelial cell migration,0.011334212303224477,True,"""Any process that activates or increases the frequency, rate or extent of epithelial cell migration."" [GOC:BHF, GOC:dph, GOC:tb]",40,91,5,11686,0.054945054945054944,0.125,query_1,"['GO:0010631', 'GO:0010632', 'GO:0030335']"
GO:BP,GO:0010646,regulation of cell communication,0.011488286721879907,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",974,91,21,11686,0.23076923076923078,0.021560574948665298,query_1,"['GO:0007154', 'GO:0050794']"
TF,TF:M02323_1,Factor: Trl; motif: YYNCTCTCTN; match class: 1,0.012046033801468492,True,Factor: Trl; motif: YYNCTCTCTN; match class: 1,432,98,12,13981,0.12244897959183673,0.027777777777777776,query_1,['TF:M02323']
GO:BP,GO:0023056,positive regulation of signaling,0.012691455676385317,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",471,91,14,11686,0.15384615384615385,0.029723991507430998,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
GO:BP,GO:1903684,regulation of border follicle cell migration,0.012829510126801684,True,"""Any process that modulates the frequency, rate or extent of border follicle cell migration."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:18394891]",41,91,5,11686,0.054945054945054944,0.12195121951219512,query_1,"['GO:0007298', 'GO:0010632']"
GO:BP,GO:1901861,regulation of muscle tissue development,0.013026795981661158,True,"""Any process that modulates the frequency, rate or extent of muscle tissue development."" [GOC:TermGenie, GOC:yaf, PMID:23150719]",7,91,3,11686,0.03296703296703297,0.42857142857142855,query_1,"['GO:0050793', 'GO:0060537']"
GO:BP,GO:0016202,regulation of striated muscle tissue development,0.013026795981661158,True,"""Any process that modulates the frequency, rate or extent of striated muscle development."" [GOC:go_curators]",7,91,3,11686,0.03296703296703297,0.42857142857142855,query_1,"['GO:0014706', 'GO:0048634', 'GO:1901861']"
GO:BP,GO:0097305,response to alcohol,0.01318776785009554,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr, PMID:24014527]",104,91,7,11686,0.07692307692307693,0.0673076923076923,query_1,['GO:1901700']
GO:BP,GO:0001738,morphogenesis of a polarized epithelium,0.01318776785009554,True,"""The morphogenetic process in which the anatomical structures of a polarized epithelium are generated and organized. A polarized epithelium is an epithelium where the epithelial sheet is oriented with respect to the planar axis."" [GOC:dph]",104,91,7,11686,0.07692307692307693,0.0673076923076923,query_1,['GO:0002009']
GO:BP,GO:0010647,positive regulation of cell communication,0.013309327125977755,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",473,91,14,11686,0.15384615384615385,0.02959830866807611,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']"
GO:BP,GO:0051094,positive regulation of developmental process,0.015369668350948603,True,"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",243,91,10,11686,0.10989010989010989,0.0411522633744856,query_1,"['GO:0032502', 'GO:0048518', 'GO:0050793']"
GO:BP,GO:0007367,segment polarity determination,0.01825343116463762,True,"""Division of the 14 parasegments of the embryo into anterior and posterior compartments; exemplified by the actions of the segment polarity gene products."" [http://fly.ebi.ac.uk/allied-data/lk/interactive-fly/aimain/1aahome.htm, ISBN:0632030488, ISBN:0879694238]",44,91,5,11686,0.054945054945054944,0.11363636363636363,query_1,['GO:0007365']
KEGG,KEGG:04144,Endocytosis,0.01830725795639823,True,Endocytosis,125,31,6,3541,0.1935483870967742,0.048,query_1,['KEGG:00000']
WP,WP:WP97,Wnt signaling pathway,0.018406190336130408,True,Wnt signaling pathway,21,7,3,371,0.42857142857142855,0.14285714285714285,query_1,['WP:000000']
GO:BP,GO:0060537,muscle tissue development,0.018841141852643385,True,"""The progression of muscle tissue over time, from its initial formation to its mature state. Muscle tissue is a contractile tissue made up of actin and myosin fibers."" [GOC:dph]",22,91,4,11686,0.04395604395604396,0.18181818181818182,query_1,['GO:0009888']
KEGG,KEGG:04350,TGF-beta signaling pathway,0.019747361313732267,True,TGF-beta signaling pathway,47,31,4,3541,0.12903225806451613,0.0851063829787234,query_1,['KEGG:00000']
GO:BP,GO:0023057,negative regulation of signaling,0.020057341360394287,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",426,91,13,11686,0.14285714285714285,0.03051643192488263,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048519']"
GO:BP,GO:0008407,chaeta morphogenesis,0.020409653198183487,True,"""The process in which the anatomical structures of the chaeta are generated and organized. A chaeta is a sensory multicellular cuticular outgrowth of a specifically differentiated cell."" [FBbt:00005177, GOC:bf, GOC:cjm, GOC:dos, GOC:go_curators]",45,91,5,11686,0.054945054945054944,0.1111111111111111,query_1,"['GO:0009887', 'GO:0022416']"
GO:BP,GO:0035080,heat shock-mediated polytene chromosome puffing,0.02072527391937214,True,"""The decondensing (loosening) and swelling of the chromosomal sites of heat shock genes on polytene chromosomes in response to a heat shock stimulus."" [GOC:bf, PMID:12543962]",8,91,3,11686,0.03296703296703297,0.375,query_1,"['GO:0034605', 'GO:0035079']"
GO:BP,GO:0060573,cell fate specification involved in pattern specification,0.02072527391937214,True,"""The process involved in the specification of the identity of a cell in a field of cells that is being instructed as to how to differentiate. Once specification has taken place, that cell will be committed to differentiate down a specific pathway if left in its normal environment."" [GOC:dph, GOC:tb]",8,91,3,11686,0.03296703296703297,0.375,query_1,"['GO:0001708', 'GO:0060581']"
GO:BP,GO:0010648,negative regulation of cell communication,0.02106675392904332,True,"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",428,91,13,11686,0.14285714285714285,0.030373831775700934,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048523']"
GO:BP,GO:0036011,imaginal disc-derived leg segmentation,0.022672257413241474,True,"""Division of an imaginal disc-derived leg into a series of semi-repetitive parts or segments. The Drosophila leg, for example, has nine segments, each separated from the next by a flexible joint."" [GOC:bf]",23,91,4,11686,0.04395604395604396,0.17391304347826086,query_1,"['GO:0007480', 'GO:0035285']"
GO:BP,GO:0035285,appendage segmentation,0.022672257413241474,True,"""Division of an appendage, an organ or part that is attached to the main body of an organism, into a series of semi-repetitive parts or segments. Most arthropod appendages, such as the legs and antennae, are visibly segmented."" [PMID:10357895]",23,91,4,11686,0.04395604395604396,0.17391304347826086,query_1,"['GO:0035107', 'GO:0035282']"
GO:BP,GO:0042386,hemocyte differentiation,0.025312571472705162,True,"""The process in which a relatively unspecialized cell acquires the characteristics of a mature hemocyte. Hemocytes are blood cells associated with a hemocoel (the cavity containing most of the major organs of the arthropod body) which are involved in defense and clotting of hemolymph, but not involved in transport of oxygen."" [CL:0000387, GOC:jl, GOC:mtg_sensu, PMID:9550723]",47,91,5,11686,0.054945054945054944,0.10638297872340426,query_1,"['GO:0002376', 'GO:0030154']"
GO:BP,GO:0035215,genital disc development,0.028083327131788797,True,"""Progression of the genital imaginal disc over time, from its initial formation through to its metamorphosis to form the adult terminalia, comprising the entire set of internal and external genitalia and analia. Both sexes of Drosophila have a single genital disc formed from the female and male genital primordia, and the anal primordium. The anal primordium develops in both sexes, forming either male or female analia. However, only one of the genital primordia develops in each sex, forming either the male or the female genitalia."" [GOC:bf, ISBN:0879694238, PMID:11494318]",48,91,5,11686,0.054945054945054944,0.10416666666666667,query_1,['GO:0007444']
GO:BP,GO:0007611,learning or memory,0.02930169809896751,True,"""The acquisition and processing of information and/or the storage and retrieval of this information over time."" [GOC:jid, PMID:8938125]",161,91,8,11686,0.08791208791208792,0.049689440993788817,query_1,"['GO:0007610', 'GO:0050890']"
GO:BP,GO:0050890,cognition,0.03062945280976585,True,"""The operation of the mind by which an organism becomes aware of objects of thought or perception; it includes the mental activities associated with thinking, learning, and memory."" [ISBN:0721619908]",162,91,8,11686,0.08791208791208792,0.04938271604938271,query_1,['GO:0050877']
GO:BP,GO:0035225,determination of genital disc primordium,0.030912561616816894,True,"""Allocation of embryonic cells to the genital imaginal disc founder populations. Early in development at the blastoderm stage, the anlage of the genital disc of both sexes consists of three primordia: the female genital primoridum lcoated anteriorly, the anal primoridum located posteriorly, and the male gential primordium between the two."" [GOC:bf, PMID:11494318]",9,91,3,11686,0.03296703296703297,0.3333333333333333,query_1,"['GO:0007445', 'GO:0035215']"
GO:BP,GO:0035079,polytene chromosome puffing,0.030912561616816894,True,"""The decondensing (loosening) and swelling of the chromosomal sites of target genes on polytene chromosomes following response to a stimulus, to facilitate sudden bursts of transcriptional activity in response to transient environmental signals."" [GOC:bf, PMID:12543962]",9,91,3,11686,0.03296703296703297,0.3333333333333333,query_1,['GO:0051276']
GO:BP,GO:0007523,larval visceral muscle development,0.030912561616816894,True,"""The process whose specific outcome is the progression of the larval visceral muscle over time, from its formation to the mature structure."" [GOC:jid]",9,91,3,11686,0.03296703296703297,0.3333333333333333,query_1,"['GO:0002164', 'GO:0007522']"
GO:BP,GO:0009880,embryonic pattern specification,0.03613400215487482,True,"""The process that results in the patterns of cell differentiation that will arise in an embryo."" [GOC:go_curators, ISBN:0521436125]",215,91,9,11686,0.0989010989010989,0.04186046511627907,query_1,"['GO:0007389', 'GO:0009790']"
GO:BP,GO:0009954,proximal/distal pattern formation,0.037600206061872,True,"""The regionalization process in which specific areas of cell differentiation are determined along a proximal/distal axis. The proximal/distal axis is defined by a line that runs from main body (proximal end) of an organism outward (distal end)."" [GOC:dph, GOC:go_curators, GOC:isa_complete]",26,91,4,11686,0.04395604395604396,0.15384615384615385,query_1,['GO:0003002']
GO:BP,GO:0010720,positive regulation of cell development,0.03927616697737952,True,"""Any process that increases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:BHF, GOC:dph, GOC:tb]",84,91,6,11686,0.06593406593406594,0.07142857142857142,query_1,"['GO:0045597', 'GO:0048468', 'GO:0060284']"
GO:BP,GO:0008340,determination of adult lifespan,0.04140814933135255,True,"""The pathways that regulate the duration of the adult phase of the life-cycle of an animal."" [PMID:25561524, PMID:273723695, PMID:3424805]",169,91,8,11686,0.08791208791208792,0.047337278106508875,query_1,['GO:0032501']
GO:BP,GO:0051090,regulation of DNA-binding transcription factor activity,0.04387745236666686,True,"""Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]",27,91,4,11686,0.04395604395604396,0.14814814814814814,query_1,"['GO:0006355', 'GO:0065009']"
GO:BP,GO:0007445,determination of imaginal disc primordium,0.04391179446932534,True,"""Allocation of embryonic cells to the imaginal disc founder populations, groups of cells that are committed to contribute to the formation of an imaginal disc compartment."" [ISBN:0879694238]",10,91,3,11686,0.03296703296703297,0.3,query_1,"['GO:0007444', 'GO:0045165']"
GO:BP,GO:0061320,pericardial nephrocyte differentiation,0.04391179446932534,True,"""The process in which a relatively unspecialized cell acquires the specialized structural and/or functional features of a pericardial nephrocyte. A pericardial nephrocyte is an insect renal cell that filters hemolymph and is found with other pericardial nephrocytes in two rows flanking the dorsal vessel. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [CL:0000474, GOC:dph, GOC:mtg_kidney_jan10, GOC:sart, PMID:19783135]",10,91,3,11686,0.03296703296703297,0.3,query_1,['GO:0061319']
GO:BP,GO:0035167,larval lymph gland hemopoiesis,0.04564614498291156,True,"""The production of blood cells from the larval lymph gland. The lymph gland consists of three to six bilaterally paired lobes that are attached to the cardioblasts during larval stages, and it degenerates during pupal stages."" [GOC:bf, GOC:mtg_sensu, PMID:12445385]",53,91,5,11686,0.054945054945054944,0.09433962264150944,query_1,"['GO:0002164', 'GO:0035166', 'GO:0048542']"
GO:BP,GO:0035166,post-embryonic hemopoiesis,0.04564614498291156,True,"""The stages of blood cell formation that take place after completion of embryonic development."" [GOC:bf]",53,91,5,11686,0.054945054945054944,0.09433962264150944,query_1,"['GO:0009791', 'GO:0030097']"
KEGG,KEGG:04150,mTOR signaling pathway,0.046103167651146214,True,mTOR signaling pathway,100,31,5,3541,0.16129032258064516,0.05,query_1,['KEGG:00000']
GO:BP,GO:0042592,homeostatic process,0.04861599553555211,True,"""Any biological process involved in the maintenance of an internal steady state."" [GOC:jl, ISBN:0395825172]",464,91,13,11686,0.14285714285714285,0.028017241379310345,query_1,['GO:0008150']
WP,WP:WP492,Hedgehog signaling pathway,0.049618194036370925,True,Hedgehog signaling pathway,10,7,2,371,0.2857142857142857,0.2,query_1,['WP:000000']
WP,WP:WP208,Notch signaling pathway,0.049618194036370925,True,Notch signaling pathway,10,7,2,371,0.2857142857142857,0.2,query_1,['WP:000000']
GO:BP,GO:0051451,myoblast migration,0.04998135860097889,True,"""The orderly movement of a myoblast from one site to another, often during the development of a multicellular organism. A myoblast is a cell type that, by fusion with other myoblasts, gives rise to the myotubes that eventually develop into skeletal muscle fibers."" [CL:0000056, GOC:ai, GOC:mtg_muscle]",2,91,2,11686,0.02197802197802198,1.0,query_1,['GO:0014812']
